Name,description,detection_result,detection_method,product_detection_result,impact,solution,insight,log_method,cvss,port,protocol,severity,references,plugin,identification,http_info,source,llm,target,host
SSL/TLS: BREACH attack against HTTP compression,"[""SSL/TLS connections are vulnerable to the 'BREACH' (Browser Reconnaissance & Exltration via Adaptive Compression of Hypertext) attack.""]",['Based on the following information it was determined that the remote web server has HTTP compression enabled: HTTP headers : Content-Encoding: gzip'],[],[],['The aw makes it easier for man-in-the-middle attackers to obtain plaintext secret values.'],['The following mitigation possibilities are available: 1. Disabling HTTP compression 2. Separating secrets from user input 3. Randomizing secrets per request 4. Masking secrets (effectively randomizing by XORing with a random secret per request) 5. Protecting vulnerable pages with CSRF 6. Length hiding (by adding random number of bytes to the responses)'],[],[],['5.9'],,,MEDIUM,[],[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
SSL/TLS: BREACH attack against HTTP compression,"[""SSL/TLS connections are vulnerable to the 'BREACH' (Browser Reconnaissance & Exltration via Adaptive Compression of Hypertext) attack.""]","['Based on the following information it was determined that the remote web server has HTTP compression enabled: HTTP headers : Content-Encoding: gzip', 'URL : https://hackazon.trabalho_vulnnet/']",['Checks if the remote web server has HTTP compression enabled.'],[],['The attack makes it easier for man-in-the-middle attackers to obtain plaintext secret values.'],"['Disabling HTTP compression', 'Separating secrets from user input', 'Randomizing secrets per request', 'Masking secrets (effectively randomizing by XORing with a random secret per request)', 'Protecting vulnerable pages with CSRF', 'Length hiding (by adding a random number of bytes to the responses)', 'Rate-limiting the requests']","[""Angelo Prado, Neal Harris and Yoel Gluck reported that SSL/TLS attacks are still viable via a 'BREACH' (Browser Reconnaissance & Exltration via Adaptive Compression of Hypertext) attack, which they describe as: While CRIME was mitigated by disabling TLS/SPDY compression (and by modifying gzip to allow for explicit separation of compression contexts in SPDY), BREACH attacks HTTP responses."", 'These are compressed using the common HTTP compression, which is much more common than TLS-level compression.', 'This allows essentially the same attack demonstrated by Duong and Rizzo, but without relying on TLS-level compression (as they anticipated).', 'It is important to note that the attack is agnostic to the version of TLS/SSL, and does not require TLS-layer compression.', 'Additionally, the attack works against any cipher suite.', 'Against a stream cipher, the attack is simpler: The difference in sizes across response bodies is much more granular in this case.', 'If a block cipher is used, additional work must be done to align the output to the cipher text blocks.']",[],['5.9'],443.0,tcp,MEDIUM,"['cve: CVE-2013-3587', 'url: http://breachattack.com/', 'url: http://www.kb.cert.org/vuls/id/987798', 'url: http://www.openwall.com/lists/oss-security/2013/08/07/1', 'url: https://bugzilla.redhat.com/show_bug.cgi?id=995168', 'url: https://en.wikipedia.org/wiki/HTTP_compression', 'cert-bund: WID-SEC-2024-2086', 'cert-bund: CB-K14/1447', 'dfn-cert: DFN-CERT-2018-2395', 'dfn-cert: DFN-CERT-2014-1525']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
SSL/TLS: Deprecated SSLv2 and SSLv3 Protocol Detection,['It was possible to detect the usage of the deprecated SSLv2 and/or SSLv3 protocol on this system.'],"[""In addition to TLSv1.0+ the service is also providing the deprecated SSLv3 protocol and supports one or more ciphers. Those supported ciphers can be found in the 'SSL/TLS: Report Supported Cipher Suites' (OID: 1.3.6.1.4.1.25623.1.0.802067) VT.""]","['Checks the used SSL protocols of the services provided by this system.', 'Details: SSL/TLS: Deprecated SSLv2 and SSLv3 Protocol Detection', 'OID:1.3.6.1.4.1.25623.1.0.111012', 'Version used: 2025-03-27T05:38:50Z']","['Product: cpe:/a:ietf:secure_sockets_layer:3.0', 'Method: SSL/TLS: Version Detection', 'OID: 1.3.6.1.4.1.25623.1.0.105782']","['An attacker might be able to use the known cryptographic weaknesses to eavesdrop the connection between clients and the service to get access to sensitive data transferred within the secured connection.', ""Furthermore newly uncovered vulnerabilities in this protocol won't receive security updates anymore.""]","['It is recommended to disable the deprecated SSLv2 and/or SSLv3 protocols in favor of the TLSv1.2+ protocols.', 'Please see the references for more resources supporting you with this task.']","['The SSLv2 and SSLv3 protocols contain known cryptographic weaknesses like:', '- CVE-2014-3566: Padding Oracle On Downgraded Legacy Encryption (POODLE)', '- CVE-2016-0800: Decrypting RSA with Obsolete and Weakened eNcryption (DROWN)']",[],['7.5'],,,HIGH,"['cve: CVE-2016-0800', 'cve: CVE-2014-3566', 'url: https://ssl-config.mozilla.org', 'url: https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-1.html', 'url: https://www.bsi.bund.de/EN/Themen/Oeffentliche-Verwaltung/Mindeststandards/TLS-Protokoll/TLS-Protokoll_node.html', 'url: https://www.bsi.bund.de/SharedDocs/Downloads/DE/BSI/Publikationen/TechnischeRichtlinien/TR03116/BSI-TR-03116-4.html', 'url: https://www.bsi.bund.de/SharedDocs/Downloads/DE/BSI/Mindeststandards/Mindeststandard_BSI_TLS_Version_2_4.html', 'url: https://web.archive.org/web/20240113175943/https://www.bettercrypto.org', 'url: https://www.enisa.europa.eu/publications/algorithms-key-size-and-parameters-report-2014', 'url: https://drownattack.com', 'url: https://www.imperialviolet.org/2014/10/14/poodle.html', 'cert-bund: WID-SEC-2026-0180', 'cert-bund: WID-SEC-2025-1658', 'cert-bund: WID-SEC-2023-0431', 'cert-bund: WID-SEC-2023-0427', 'cert-bund: CB-K18/0094', 'cert-bund: CB-K17/1198', 'cert-bund: CB-K17/1196', 'cert-bund: CB-K16/1828', 'cert-bund: CB-K16/1438', 'cert-bund: CB-K16/1384', 'cert-bund: CB-K16/1141', 'cert-bund: CB-K16/1107', 'cert-bund: CB-K16/1102', 'cert-bund: CB-K16/0792', 'cert-bund: CB-K16/0599', 'cert-bund: CB-K16/0597', 'cert-bund: CB-K16/0459', 'cert-bund: CB-K16/0456', 'cert-bund: CB-K16/0433', 'cert-bund: CB-K16/0424', 'cert-bund: CB-K16/0415', 'cert-bund: CB-K16/0413', 'cert-bund: CB-K16/0374', 'cert-bund: CB-K16/0367']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
SSL/TLS: OpenSSL Padding Oracle Vulnerability (20160503) - Active Check,['OpenSSL is prone to a padding oracle vulnerability.'],"['Quality of Detection (QoD): 100%', 'It was possible to send an encrypted data with malformed padding and receive Record Overflow alert from the SSL/TLS Server']","['Sends an encrypted padded message and checks the returned alert (Record Overflow if vulnerable, Bad Record Mac if no vulnerable).']",['OpenSSL versions prior to 1.0.1t and 1.0.2 prior to 1.0.2h.'],['Exploiting this vulnerability allows remote attackers to obtain sensitive cleartext information via a padding oracle attack against an AES CBC session.'],"['Update to version 1.0.1t, 1.0.2h or later.']",['The vulnerability is due to not considering memory allocation during a certain padding check.'],[],"['5.9', '5.8']",,,MEDIUM,"['cve: CVE-2016-2107', 'url: https://openssl-library.org/news/secadv/20160503.txt', 'url: https://www.exploit-db.com/exploits/39768', 'url: https://web-in-security.blogspot.com/2016/05/curious-padding-oracle-in-open-ssl-cve.html', 'cert-bund: WID-SEC-2026-0180', 'cert-bund: WID-SEC-2025-1426', 'cert-bund: WID-SEC-2024-0215', 'cert-bund: CB-K18/0098', 'cert-bund: CB-K17/1709', 'cert-bund: CB-K17/0917', 'cert-bund: CB-K17/0657', 'cert-bund: CB-K17/0082', 'cert-bund: CB-K16/1972', 'cert-bund: CB-K16/1893', 'cert-bund: CB-K16/1625', 'cert-bund: CB-K16/1622', 'cert-bund: CB-K16/1617', 'cert-bund: CB-K16/1315', 'dfn-cert: DFN-CERT-2018-0100', 'dfn-cert: DFN-CERT-2017-1785', 'dfn-cert: DFN-CERT-2017-0947', 'dfn-cert: DFN-CERT-2017-0675', 'dfn-cert: DFN-CERT-2017-0086', 'dfn-cert: DFN-CERT-2016-2081', 'dfn-cert: DFN-CERT-2016-2010', 'dfn-cert: DFN-CERT-2016-1722', 'dfn-cert: DFN-CERT-2016-1715', 'dfn-cert: DFN-CERT-2016-1713', 'dfn-cert: DFN-CERT-2016-1401', 'dfn-cert: DFN-CERT-2016-1166', 'dfn-cert: DFN-CERT-2016-1160', 'dfn-cert: DFN-CERT-2016-1103', 'dfn-cert: DFN-CERT-2016-1092', 'dfn-cert: DFN-CERT-2016-1091', 'dfn-cert: DFN-CERT-2016-0951', 'dfn-cert: DFN-CERT-2016-0765', 'dfn-cert: DFN-CERT-2016-0740', 'dfn-cert: DFN-CERT-2016-0702']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
Apache HTTP Server 2.4.7 - 2.4.65 Authentication Bypass Vulnerability - Linux,['Apache HTTP Server is prone to an authentication bypass vulnerability.'],[],[],['cpe:/a:apache:http_server:2.4.7'],[],[],[],[],['5.8'],,,MEDIUM,"['cert-bund: CB-K16/1101', 'cert-bund: CB-K16/1098', 'cert-bund: CB-K16/1090', 'cert-bund: CB-K16/1038', 'cert-bund: CB-K16/1027', 'cert-bund: CB-K16/1025', 'cert-bund: CB-K16/0894', 'cert-bund: CB-K16/0716', 'cert-bund: CB-K16/0700', 'cert-bund: CB-K16/0652', 'dfn-cert: DFN-CERT-2018-0100', 'dfn-cert: DFN-CERT-2017-1785', 'dfn-cert: DFN-CERT-2017-0947', 'dfn-cert: DFN-CERT-2017-0675', 'dfn-cert: DFN-CERT-2017-0086', 'dfn-cert: DFN-CERT-2016-2081', 'dfn-cert: DFN-CERT-2016-2010', 'dfn-cert: DFN-CERT-2016-1722', 'dfn-cert: DFN-CERT-2016-1715', 'dfn-cert: DFN-CERT-2016-1713', 'dfn-cert: DFN-CERT-2016-1401', 'dfn-cert: DFN-CERT-2016-1166', 'dfn-cert: DFN-CERT-2016-1160', 'dfn-cert: DFN-CERT-2016-1103', 'dfn-cert: DFN-CERT-2016-1092', 'dfn-cert: DFN-CERT-2016-1091', 'dfn-cert: DFN-CERT-2016-0951', 'dfn-cert: DFN-CERT-2016-0765', 'dfn-cert: DFN-CERT-2016-0740', 'dfn-cert: DFN-CERT-2016-0702']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
Apache HTTP Server 2.4.7 - 2.4.65 Authentication Bypass Vulnerability - Linux,"['Apache HTTP Server is prone to an authentication bypass vulnerability.', 'mod_userdir+suexec bypass via AllowOverride FileInfo vulnerability in Apache HTTP Server.']","['Installed version: 2.4.7', 'Fixed version: 2.4.66', 'Installation path / port: 443/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation']",[],"['Solution type: VendorFix', 'Update to version 2.4.66 or later.']",['Users with access to use the RequestHeader directive in htaccess can cause some CGI scripts to run under an unexpected userid.'],[],['5.8'],443.0,tcp,MEDIUM,"['cve: CVE-2025-66200', 'url: https://httpd.apache.org/security/vulnerabilities_24.html#2.4.66', 'url: https://www.openwall.com/lists/oss-security/2025/12/04/8', 'cert-bund: WID-SEC-2025-2750', 'dfn-cert: DFN-CERT-2025-3602', 'dfn-cert: DFN-CERT-2025-3581', 'dfn-cert: DFN-CERT-2025-3512', 'dfn-cert: DFN-CERT-2025-3405']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
"PHP < 8.1.28, 8.2.x < 8.2.18, 8.3.x < 8.3.6 Security Update (GHSA-h746-cjrr-wfmr) - Linux",[],[],[],['Product: cpe:/a:php:php:5.5.9'],[],[],[],[],[],,,,[],[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
"PHP < 8.1.28, 8.2.x < 8.2.18, 8.3.x < 8.3.6 Security Update (GHSA-h746-cjrr-wfmr)","['PHP is prone to a vulnerability in password_verify.', 'If a password stored with password_hash starts with a null byte (\\x00), testing a blank string as the password via password_verify will incorrectly return true.']","['Installed version: 5.5.9', 'Fixed version: 8.1.28']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation']",[],"['Update to version 8.1.28, 8.2.18, 8.3.6 or later.']","[""If a user were able to create a password with a leading null byte (unlikely, but syntactically valid), an attacker could trivially compromise the victim's account by attempting to sign in with a blank string.""]",[],['5.5'],443.0,tcp,MEDIUM,"['cve: CVE-2024-3096', 'url: https://github.com/php/php-src/security/advisories/GHSA-h746-cjrr-wfmr', 'url: https://www.php.net/ChangeLog-8.php#8.1.28', 'url: https://www.php.net/ChangeLog-8.php#8.2.18', 'url: https://www.php.net/ChangeLog-8.php#8.3.6']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
"PHP < 8.0.22, 8.1.x < 8.1.9 Security Update - Linux",['PHP is prone to a buffer overflow vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: 8.0.22/8.1.9/8.2.0', 'Installation path / port: 443/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",[],"['Update to version 8.0.22, 8.1.9, 8.2.0 or later.']",['Fixed potential overflow for the built-in server via the PHP_CLI_SERVER_WORKERS environment variable.'],[],"['5.5', '5.4']",443.0,tcp,MEDIUM,"['cert-bund: WID-SEC-2024-0867', 'dfn-cert: DFN-CERT-2025-1211', 'dfn-cert: DFN-CERT-2024-3330', 'dfn-cert: DFN-CERT-2024-3329', 'dfn-cert: DFN-CERT-2024-1574', 'dfn-cert: DFN-CERT-2024-1192', 'dfn-cert: DFN-CERT-2024-1132', 'dfn-cert: DFN-CERT-2024-1115', 'dfn-cert: DFN-CERT-2024-0993', 'dfn-cert: DFN-CERT-2024-0962', 'cve: CVE-2022-4900', 'url: https://www.php.net/ChangeLog-8.php#8.2.0', 'url: https://www.php.net/ChangeLog-8.php#8.1.9', 'url: https://www.php.net/ChangeLog-8.php#8.0.22', 'url: https://github.com/php/php-src/issues/8989', 'url: https://github.com/php/php-src/pull/9000', 'url: https://github.com/php/php-src/commit/789a37f14405e2d1a05a76c9fb4ed2d49d458->0d5', 'url: https://bugzilla.redhat.com/show_bug.cgi?id=2179880', 'cert-bund: WID-SEC-2023-0695', 'dfn-cert: DFN-CERT-2024-2707', 'dfn-cert: DFN-CERT-2023-0681']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
PHP < 7.2.29 Multiple Vulnerabilities (Mar 2020) - Linux,['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 7.2.29', 'Installation path / port: 443/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",[],['Update to version 7.2.29 or later.'],"['PHP is prone to multiple vulnerabilities:', '- Use-of-uninitialized-value in exif (CVE-2020-7064)', '- get_headers() silently truncates after a null byte (CVE-2020-7066)']",[],['5.3'],443.0,tcp,MEDIUM,"['cve: CVE-2020-7064', 'cve: CVE-2020-7066', 'url: https://www.php.net/ChangeLog-7.php#7.2.29', 'cert-bund: WID-SEC-2022-2118', 'cert-bund: CB-K21/0068', 'cert-bund: CB-K20/1199', 'cert-bund: CB-K20/0239', 'dfn-cert: DFN-CERT-2022-2638', 'dfn-cert: DFN-CERT-2020-2627', 'dfn-cert: DFN-CERT-2020-1964', 'dfn-cert: DFN-CERT-2020-1438', 'dfn-cert: DFN-CERT-2020-1202', 'dfn-cert: DFN-CERT-2020-0965', 'dfn-cert: DFN-CERT-2020-0851', 'dfn-cert: DFN-CERT-2020-0787', 'dfn-cert: DFN-CERT-2020-0554']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
Apache HTTP Server < 2.4.39 URL Normalization Vulnerability - Linux,"[""When the path component of a request URL contains multiple consecutive slashes ('/'), directives such as LocationMatch and RewriteRule must account for duplicates in regular expressions while other aspects of the servers processing will implicitly collapse them.""]","['Installed version: 2.4.7', 'Fixed version: 2.4.39', 'Installation path / port: 443/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232']",[],"['Solution type: VendorFix', 'Update to version 2.4.39 or later.']",[],[],['5.3'],443.0,tcp,MEDIUM,"['cve: CVE-2019-0220', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2023-2047', 'cert-bund: WID-SEC-2023-1969', 'cert-bund: WID-SEC-2023-1594', 'cert-bund: WID-SEC-2022-0757', 'cert-bund: CB-K20/0708', 'cert-bund: CB-K19/0623', 'cert-bund: CB-K19/0267', 'dfn-cert: DFN-CERT-2022-1610', 'dfn-cert: DFN-CERT-2020-0184', 'dfn-cert: DFN-CERT-2019-2592', 'dfn-cert: DFN-CERT-2019-1519', 'dfn-cert: DFN-CERT-2019-0815', 'dfn-cert: DFN-CERT-2019-0690', 'dfn-cert: DFN-CERT-2019-0687', 'dfn-cert: DFN-CERT-2019-0680', 'dfn-cert: DFN-CERT-2019-0676']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
Apache HTTP Server 2.4.6 - 2.4.46 Tunneling Misconfiguration Vulnerability - Linux,['Apache HTTP Server is prone to a tunneling misconfiguration vulnerability.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.48', 'Installation path / port: 443/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232']",[],"['Solution type: VendorFix', 'Update to version 2.4.48 or later.']","['mod_proxy_wstunnel configured on an URL that is not necessarily upgraded by the origin server was tunneling the whole connection regardless, thus allowing for subsequent requests on the same connection to pass through with no HTTP validation, authentication or authorization possibly configured.']",[],['5.3'],443.0,tcp,MEDIUM,"['dfn-cert: DFN-CERT-2020-0184', 'dfn-cert: DFN-CERT-2019-2592', 'dfn-cert: DFN-CERT-2019-1519', 'dfn-cert: DFN-CERT-2019-0815', 'dfn-cert: DFN-CERT-2019-0690', 'dfn-cert: DFN-CERT-2019-0687', 'dfn-cert: DFN-CERT-2019-0680', 'dfn-cert: DFN-CERT-2019-0676']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
Apache HTTP Server 2.4.6 - 2.4.46 Tunneling Misconguration Vulnerability - Linux,['Apache HTTP Server is prone to a tunneling misconguration vulnerability.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.48', 'Installation path / port: 443/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232']",[],['Update to version 2.4.48 or later.'],"['mod_proxy_wstunnel configured on an URL that is not necessarily upgraded by the origin server was tunneling the whole connection regardless, thus allowing for subsequent requests on the same connection to pass through with no HTTP validation, authentication or authorization possibly configured.']",[],['5.3'],443.0,tcp,MEDIUM,"['cve: CVE-2019-17567', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2024-1591', 'cert-bund: WID-SEC-2022-0438', 'cert-bund: CB-K21/0646', 'dfn-cert: DFN-CERT-2024-1411', 'dfn-cert: DFN-CERT-2021-2394', 'dfn-cert: DFN-CERT-2021-1273']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
"PHP < 7.3.26, 7.4.x < 7.4.14, 8.0.x < 8.0.1 Filter Vulnerability (Jan 2021) - Linux",['PHP is prone to a vulnerability where FILTER_VALIDATE_URL accepts URLs with invalid userinfo.'],"['Installed version: 5.5.9', 'Fixed version: 7.3.26', 'Installation path / port: 443/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 7.3.26, 7.4.x < 7.4.14, 8.0.x < 8.0.1 Filter Vulnerability (Jan 2021) - L.']","['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",[],"['Update to version 7.3.26, 7.4.14, 8.0.1 or later.']",[],[],['5.3'],443.0,tcp,MEDIUM,"['cve: CVE-2020-7071', 'url: https://www.php.net/ChangeLog-7.php#7.3.26', 'url: https://www.php.net/ChangeLog-7.php#7.4.14', 'url: https://www.php.net/ChangeLog-8.php#8.0.1', 'cert-bund: WID-SEC-2023-1737', 'cert-bund: WID-SEC-2022-2114', 'cert-bund: CB-K21/0009', 'dfn-cert: DFN-CERT-2024-2707', 'dfn-cert: DFN-CERT-2024-1586', 'dfn-cert: DFN-CERT-2023-1600', 'dfn-cert: DFN-CERT-2022-2639', 'dfn-cert: DFN-CERT-2022-2638', 'dfn-cert: DFN-CERT-2021-2373', 'dfn-cert: DFN-CERT-2021-1645', 'dfn-cert: DFN-CERT-2021-1509', 'dfn-cert: DFN-CERT-2021-1453', 'dfn-cert: DFN-CERT-2021-0380', 'dfn-cert: DFN-CERT-2021-0013']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
"PHP < 7.2.31, 7.3 < 7.3.18, 7.4 < 7.4.6 Multiple DoS Vulnerabilities (May 2020) - Linux",['PHP is prone to two Denial-of-Service vulnerabilities.'],[],[],"['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",[],[],[],[],[],,,,[],[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
"PHP < 7.2.31, 7.3 < 7.3.18, 7.4 < 7.4.6 Multiple DoS Vulnerabilities (May 2020) - Linux",['PHP is prone to two Denial-of-Service vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 7.2.31', 'Installation path / port: 443/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation']",[],"['Update to version 7.2.31, 7.3.18, 7.4.6 or later.']","['The following aws exist: - Long lenames cause OOM and temp les to not be cleaned', '- Long variables in multipart/form-data cause OOM and temp les are not cleaned leading to a Denial-of-Service condition (CVE-2019-11048).']",[],['5.3'],443.0,tcp,MEDIUM,"['cve: CVE-2019-11048', 'url: https://www.php.net/ChangeLog-7.php#7.2.31', 'url: https://www.php.net/ChangeLog-7.php#7.3.18', 'url: https://www.php.net/ChangeLog-7.php#7.4.6', 'url: https://bugs.php.net/bug.php?id=78875', 'url: https://bugs.php.net/bug.php?id=78876', 'cert-bund: WID-SEC-2022-2117', 'cert-bund: CB-K20/1199', 'cert-bund: CB-K20/0467', 'dfn-cert: DFN-CERT-2022-2638', 'dfn-cert: DFN-CERT-2020-2627']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
Apache HTTP Server 2.4.1 < 2.4.24 IP Spoofing Vulnerability - Linux,['Apache HTTP Server is prone to an IP address spoong vulnerability when proxying using mod_remoteip and mod_rewrite.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.24', 'Installation path / port: 443/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation']",[],['Update to version 2.4.24 or later.'],[],[],['5.3'],443.0,tcp,MEDIUM,"['cert-bund: WID-SEC-2022-2117', 'cert-bund: CB-K20/1199', 'cert-bund: CB-K20/0467', 'dfn-cert: DFN-CERT-2022-2638', 'dfn-cert: DFN-CERT-2020-2627', 'dfn-cert: DFN-CERT-2020-2006', 'dfn-cert: DFN-CERT-2020-1964', 'dfn-cert: DFN-CERT-2020-1438', 'dfn-cert: DFN-CERT-2020-1376', 'dfn-cert: DFN-CERT-2020-1202', 'dfn-cert: DFN-CERT-2020-1019']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
Apache HTTP Server 2.4.1 < 2.4.24 IP Spoong Vulnerability - Linux,['Apache HTTP Server is prone to an IP address spoong vulnerability when proxying using mod_remoteip and mod_rewrite.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.24', 'Installation path / port: 443/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:apache:http_server:2.4.7', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.117232)']",[],['Update to version 2.4.24 or later.'],[],[],['5.3'],443.0,tcp,MEDIUM,"['cve: CVE-2020-11985', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2024-3319', 'cert-bund: CB-K20/0798', 'dfn-cert: DFN-CERT-2020-1905', 'dfn-cert: DFN-CERT-2020-1854']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
"PHP < 7.3.33, 7.4.x < 7.4.26, 8.0.x < 8.0.13 Security Update (Nov 2021) - Linux","['PHP released new versions which include a security update.', 'PHP released new versions which include a security x.']","['Installed version: 5.5.9', 'Fixed version: 7.3.33', 'Installation path / port: 443/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",[],"['Update to version 7.3.33, 7.4.26, 8.0.13 or later.']",['Fixed bug #79971 (special character is breaking the path in xml function).'],[],['5.1'],443.0,tcp,MEDIUM,"['cve: CVE-2021-21707', 'url: https://www.php.net/ChangeLog-7.php#7.3.33', 'url: https://www.php.net/ChangeLog-7.php#7.4.26', 'url: https://www.php.net/ChangeLog-8.php#8.0.13', 'url: http://bugs.php.net/79971', 'cert-bund: WID-SEC-2023-1737', 'cert-bund: WID-SEC-2022-1767', 'cert-bund: WID-SEC-2022-0587', 'cert-bund: WID-SEC-2022-0432', 'cert-bund: WID-SEC-2022-0302', 'cert-bund: CB-K21/1213', 'dfn-cert: DFN-CERT-2023-1600', 'dfn-cert: DFN-CERT-2022-2869', 'dfn-cert: DFN-CERT-2022-2639', 'dfn-cert: DFN-CERT-2022-2638', 'dfn-cert: DFN-CERT-2022-2598', 'dfn-cert: DFN-CERT-2022-2499', 'dfn-cert: DFN-CERT-2022-1516', 'dfn-cert: DFN-CERT-2022-1493', 'dfn-cert: DFN-CERT-2022-0557', 'dfn-cert: DFN-CERT-2022-0485', 'dfn-cert: DFN-CERT-2022-0455', 'dfn-cert: DFN-CERT-2022-0431', 'dfn-cert: DFN-CERT-2022-0407', 'dfn-cert: DFN-CERT-2022-0110', 'dfn-cert: DFN-CERT-2021-2474', 'dfn-cert: DFN-CERT-2021-2436']",[],[],[],OPENVAS,llama3,openvas_ianwijaya_hackazon,172.30.7.2
