Name,description,detection_result,detection_method,product_detection_result,impact,solution,insight,log_method,cvss,port,protocol,severity,references,plugin,identification,http_info,source,llm,target,host
EasyPHP Webserver <= 12.1 Multiple Vulnerabilities - Active Check,"['EasyPHP Webserver is prone to multiple vulnerabilities.', 'Quality of Detection (QoD): 99%']","['Vulnerable URL: http://mutillidae.trabalho_vulnnet/phpinfo.php', 'Concluded from:', '<title>phpinfo()</title><meta name=""ROBOTS"" content=""NOINDEX,NOFOLLOW,NOARCHIV  ->E"" /></head>', '<tr><td class=""e"">Configuration File (php.ini) Path </td><td class=""v"">/etc/ph  ->p5/apache2 </td></tr>', '<h2>PHP Variables</h2>']",[],[],"['Successful exploitation will allow attackers to gain administrative access, disclose the information,  inject PHP code/shell and execute a remote PHP Code.']",[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
EasyPHP Webserver <= 12.1 Multiple Vulnerabilities - Active Check,['EasyPHP Webserver is prone to multiple vulnerabilities.'],"['Vulnerable URL: http://mutillidae.trabalho_vulnnet/phpinfo.php', 'Concluded from: <title>phpinfo()</title><meta name=""ROBOTS"" content=""NOINDEX,NOFOLLOW,NOARCHIVE"" /></head>', 'Configuration File (php.ini) Path: /etc/php5/apache2', 'PHP Variables']","['Sends a crafted HTTP GET request and checks the response.', 'Note: It is currently expected that a result of this VT is reported if the system is generally exposing a phpinfo() output on the relevant URL / endpoint (independent from the running product). Exposing such sensitive information is generally seen as a security misconfiguration and should be avoided.']","['EasyPHP version 12.1 and prior.', 'OID:1.3.6.1.4.1.25623.1.0.803189', 'Version used: 2025-11-11T05:40:18Z']","['Successful exploitation will allow attackers to gain administrative access, disclose the information, inject PHP code/shell and execute a remote PHP Code.']","['Solution type: WillNotFix', 'No known solution was made available for at least one year since the disclosure of this vulnerability. Likely none will be provided anymore.', 'General solution options are to upgrade to a newer release, disable respective features, remove the product or replace the product by another one.']","['The bug in EasyPHP WebServer Manager, its skipping authentication for certain requests.', 'Which allows to bypass the authentication, disclose the information or execute a remote PHP code.']",[],['7.5'],,,HIGH,['https://cxsecurity.com/issue/WLB-2013040069'],[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
PHP 'CVE-2017-7189' Improper Input Validation Vulnerability - Linux,['PHP is improperly validating input from untrusted input.'],"['Installed version: 5.5.9', 'Fixed version: None', 'Installation path / port: 80/tcp']",[],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],[],[],[],['5.0'],,,MEDIUM,[],[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
PHP 'CVE-2017-7189' Improper Input Validation Vulnerability - Linux,['PHP is improperly validating input from untrusted input.'],"['Installed version: 5.5.9', 'Fixed version: None', 'Installation', 'path / port: 80/tcp', 'Solution type: WillNotFix', 'No solution was made available by the vendor. General solution options are to upgrade to a newer release, disable respective features, remove the product or replace the product by another one.', ""Note: PHP versions 7.0.18 and 7.1.4 introduced a x which was reverted again in version 7.0.19 / 7.1.5 respectively and the x wasn't introduced again as of today (08-2020)."", 'Affected Software/OS: All PHP versions since 4.3.0 up to the latest 7.x versions.']","['Checks if a vulnerable version is present on the target host.', ""Details: PHP 'CVE-2017-7189' Improper Input Validation Vulnerability - Linux OID:1.3.6.1.4.1.25623.1.0.108874"", 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",[],"['Solution type: WillNotFix', 'No solution was made available by the vendor. General solution options are to upgrade to a newer release, disable respective features, remove the product or replace the product by another one.', ""Note: PHP versions 7.0.18 and 7.1.4 introduced a x which was reverted again in version 7.0.19 / 7.1.5 respectively and the x wasn't introduced again as of today (08-2020).""]","[""main/streams/xp_socket.c in PHP misparses fsockopen calls, such as by interpreting fsockopen('127.0.0.1:80', 443) as if the address/port were 127.0.0.1:80:443, which is later truncated to 127.0.0.1:80."", 'This behavior has a security risk if the explicitly provided port number (i.e., 443 in this example) is hardcoded into an application as a security policy, but the hostname argument (i.e., 127.0.0.1:80 in this example) is obtained from untrusted input.']",[],['7.5'],80.0,tcp,HIGH,"['CVE-2017-7189', 'https://bugs.php.net/bug.php?id=74192', 'https://bugs.php.net/bug.php?id=74429', 'https://github.com/php/php-src/commit/bab0b99f376dac9170ac81382a5ed526938d5']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Mar 2016) - Linux",[],[],[],['cpe:/a:php:php:5.5.9'],[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Mar 2016) - Linux","['PHP is prone to multiple vulnerabilities.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.5.9', 'Fixed version: 5.5.28', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Mar 2016).', 'OID:1.3.6.1.4.1.25623.1.0.807503', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9   Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)']",['Successfully exploiting these issues allow remote attackers to execute arbitrary code and to create or overwrite arbitrary les on the system and this may lead to launch further attacks.'],"['Solution type: VendorFix', 'Update to version 5.4.44, 5.5.28, 5.6.12 or later.']","['Multiple use-after-free vulnerabilities in SPL unserialize implementation.', ""Insucient validation of user supplied input by 'phar/phar_object.c' script.""]",[],['7.5'],80.0,tcp,HIGH,"['cve: CVE-2015-6831', 'cve: CVE-2015-6832', 'cve: CVE-2015-6833', 'url: https://bugs.php.net/bug.php?id=70068', 'url: http://www.securityfocus.com/bid/76737', 'url: http://www.securityfocus.com/bid/76739', 'url: http://www.securityfocus.com/bid/76735', 'url: http://www.openwall.com/lists/oss-security/2015/08/19/3', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0422', 'cert-bund: CB-K15/1571', 'cert-bund: CB-K15/1439', 'cert-bund: CB-K15/1415', 'cert-bund: CB-K15/1261', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0460', 'dfn-cert: DFN-CERT-2015-1658', 'dfn-cert: DFN-CERT-2015-1515', 'dfn-cert: DFN-CERT-2015-1493', 'dfn-cert: DFN-CERT-2015-1335']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP < 5.6.32, 7.x < 7.0.24, 7.1.x < 7.1.11 Heap Based Buer Overow Vulnerability -  Linux","['PHP is prone to a heap buer overow vulnerability.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.5.9', 'Fixed version: 5.6.32', 'Installation', 'path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],['cpe:/a:php:php:5.5.9   Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)'],['Successfully exploiting this issue allow attacker to execute arbitrary code with elevated privileges within the context of a privileged process.'],"['Solution type: VendorFix', 'Update to version 5.6.32, 7.0.25, 7.1.11 or later.']",[],[],['7.5'],80.0,tcp,HIGH,"['cve: CVE-2015-6833', 'url: https://bugs.php.net/bug.php?id=70068', 'url: http://www.securityfocus.com/bid/76737', 'url: http://www.securityfocus.com/bid/76739', 'url: http://www.securityfocus.com/bid/76735', 'url: http://www.openwall.com/lists/oss-security/2015/08/19/3', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0422', 'cert-bund: CB-K15/1571', 'cert-bund: CB-K15/1439', 'cert-bund: CB-K15/1415', 'cert-bund: CB-K15/1261', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0460', 'dfn-cert: DFN-CERT-2015-1658', 'dfn-cert: DFN-CERT-2015-1515', 'dfn-cert: DFN-CERT-2015-1493', 'dfn-cert: DFN-CERT-2015-1335']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP < 5.6.32, 7.x < 7.0.24, 7.1.x < 7.1.11 Heap Based Buer Overow Vulnerability - Linux","['PHP is prone to a heap buer overow vulnerability.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.5.9', 'Fixed version: 5.6.32', 'Installation path / port: 80/tcp', 'Details: PHP < 5.6.32, 7.x < 7.0.24, 7.1.x < 7.1.11 Heap Based Buffer Overflow Vulnerabi.']","['Checks if a vulnerable version is present on the target host.', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",['Successfully exploiting this issue allow attacker to execute arbitrary code with elevated privileges within the context of a privileged process.'],"['Solution type: VendorFix', 'Update to version 5.6.32, 7.0.25, 7.1.11 or later.']","[""The aw exists due to an error in the date extension's 'timelib_meridian' handling of 'front of' and 'back of' directives.""]",[],['7.5'],80.0,tcp,HIGH,"['cve: CVE-2017-16642', 'url: http://php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/101745', 'url: http://php.net/ChangeLog-7.php', 'url: https://bugs.php.net/bug.php?id=75055', 'cert-bund: CB-K18/0270', 'cert-bund: CB-K18/0048', 'cert-bund: CB-K17/2123', 'dfn-cert: DFN-CERT-2019-1737', 'dfn-cert: DFN-CERT-2018-0835', 'dfn-cert: DFN-CERT-2018-0733', 'dfn-cert: DFN-CERT-2018-0290', 'dfn-cert: DFN-CERT-2018-0055', 'dfn-cert: DFN-CERT-2017-2219']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP 5.4.x < 5.4.36, 5.5.x < 5.5.20, 5.6.x < 5.6.4 Use After Free Vulnerability (Jan 2015)",[],[],[],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP 5.4.x < 5.4.36, 5.5.x < 5.5.20, 5.6.x < 5.6.4 Use After Free Vulnerability (Jan 2015)","['PHP is prone to an use after free vulnerability.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.5.9', 'Fixed version: 5.5.20', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",['Successful exploitation will allow remote attackers to execute arbitrary code via a crafted unserialize call.'],"['Solution type: VendorFix', 'Update to version 5.4.36, 5.5.20, 5.6.4 or later.']",['An use after free vulnerability exists in the process_nested_data function in ext/standard/var_unserializer.re in PHP.'],[],['7.5'],,,HIGH,"['CVE-2014-8142', 'http://php.net/ChangeLog-5.php', 'http://www.securityfocus.com/bid/71791', 'http://secunia.com/advisories/60920', 'https://bugs.php.net/bug.php?id=68594', 'cert-bund: CB-K16/0944']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP 5.4.x < 5.4.37, 5.5.x < 5.5.21, 5.6.x < 5.6.5 Multiple Vulnerabilities (Feb 2015)","['PHP is prone to multiple vulnerabilities.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.5.9', 'Fixed version: 5.5.21', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",['Successful exploitation will allow remote attackers to cause a denial of service or possibly execute arbitrary code via different crafted dimensions.'],"['Solution type: VendorFix', 'Update to PHP version 5.4.37, 5.5.21, 5.6.5 or later.']",[],[],['7.5'],,,HIGH,"['cert-bund: CB-K15/0854', 'cert-bund: CB-K15/0806', 'cert-bund: CB-K15/0757', 'cert-bund: CB-K15/0215', 'cert-bund: CB-K15/0207', 'cert-bund: CB-K14/1614', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2015-0900', 'dfn-cert: DFN-CERT-2015-0842', 'dfn-cert: DFN-CERT-2015-0794', 'dfn-cert: DFN-CERT-2015-0223', 'dfn-cert: DFN-CERT-2015-0212', 'dfn-cert: DFN-CERT-2014-1708']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP 5.4.x < 5.4.37, 5.5.x < 5.5.21, 5.6.x < 5.6.5 Multiple Vulnerabilities (Feb 2015)",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.21', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP 5.4.x < 5.4.37, 5.5.x < 5.5.21, 5.6.x < 5.6.5 Multiple Vulnerabilities (Feb.', 'OID:1.3.6.1.4.1.25623.1.0.805446', 'Version used: 2025-09-24T05:39:03Z']","['Product detection result', 'cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']","['Successful exploitation will allow remote attackers to cause a denial of service or possibly execute', 'arbitrary code via dierent crafted dimensions.']","['Solution type: VendorFix', 'Update to PHP version 5.4.37, 5.5.21, 5.6.5 or later.']","['CVE-2014-9652: Improper handle of a certain string-length field during a copy of a truncated version of a Pascal string in the mconvert function from softmagic.c file', 'CVE-2014-9653: Uninitialized memory access in the readelf.c file', ""CVE-2015-0231: Use after free vulnerability in the 'process_nested_data' function in ext/standard/var_unserializer.re"", ""CVE-2015-0232: Uninitialized pointer free in the 'exif_process_unicode' function in ext/exif/exif.c script when parsing JPEG EXIF entries""]",[],['7.0'],,,HIGH,"['CVE-2014-9652', 'CVE-2014-9653', 'CVE-2015-0231', 'CVE-2015-0232', 'https://bugs.php.net/bug.php?id=68799', 'http://www.securityfocus.com/bid/72505', 'http://www.securityfocus.com/bid/72516', 'http://www.securityfocus.com/bid/72541', 'http://www.securityfocus.com/bid/72539', 'https://bugs.php.net/bug.php?id=68710', 'cert-bund: CB-K18/0057', 'cert-bund: CB-K16/1315', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0692', 'cert-bund: CB-K15/1704', 'cert-bund: CB-K15/1437', 'cert-bund: CB-K15/0966', 'cert-bund: CB-K15/0854', 'cert-bund: CB-K15/0806', 'cert-bund: CB-K15/0774', 'cert-bund: CB-K15/0757', 'cert-bund: CB-K15/0372', 'cert-bund: CB-K15/0362', 'cert-bund: CB-K15/0361', 'dfn-cert: DFN-CERT-2018-1161', 'dfn-cert: DFN-CERT-2018-0064', 'dfn-cert: DFN-CERT-2016-1401', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0752', 'dfn-cert: DFN-CERT-2015-1799', 'dfn-cert: DFN-CERT-2015-1514', 'dfn-cert: DFN-CERT-2015-1017', 'dfn-cert: DFN-CERT-2015-0900', 'dfn-cert: DFN-CERT-2015-0842', 'dfn-cert: DFN-CERT-2015-0815', 'dfn-cert: DFN-CERT-2015-0794', 'dfn-cert: DFN-CERT-2015-0383', 'dfn-cert: DFN-CERT-2015-0372', 'dfn-cert: DFN-CERT-2015-0371', 'dfn-cert: DFN-CERT-2015-0301', 'dfn-cert: DFN-CERT-2015-0286', 'dfn-cert: DFN-CERT-2015-0223', 'dfn-cert: DFN-CERT-2015-0212', 'dfn-cert: DFN-CERT-2015-0201', 'dfn-cert: DFN-CERT-2015-0093']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP 5.4.x < 5.4.40, 5.5.x < 5.5.22, 5.6.x < 5.6.6 RCE Vulnerability (Jul 2015) - Linux",['PHP is prone to a remote code execution (RCE) vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.22', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP 5.4.x < 5.4.40, 5.5.x < 5.5.22, 5.6.x < 5.6.6 RCE Vulnerability (Jul 2015) - Linux', 'OID:1.3.6.1.4.1.25623.1.0.805446', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",[],[],[],[],['7.5'],,,HIGH,[],[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP 5.4.x < 5.4.40, 5.5.x < 5.5.22, 5.6.x < 5.6.6 RCE Vulnerability (Jul 2015) - Linux",['PHP is prone to a remote code execution (RCE) vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.22', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP 5.4.x < 5.4.40, 5.5.x < 5.5.22, 5.6.x < 5.6.6 RCE Vulnerability (Jul 2015) .  ->..', 'OID:1.3.6.1.4.1.25623.1.0.805686', 'Version used: 2025-09-24T05:39:03Z']","['Product: cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",['Successfully exploiting this issue allow remote attackers to execute arbitrary code on the target system.'],"['Solution type: VendorFix', 'Update to version 5.4.40, 5.5.22, 5.6.6 or later.']","[""The aw is due to Use-after-free vulnerability in the 'phar_rename_archive' function in 'phar_object.c' script""]",[],['7.0'],,,HIGH,"['cve: CVE-2015-2301', 'url: http://php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/73037', 'url: https://bugzilla.redhat.com/show_bug.cgi?id=1194747', 'url: http://lists.opensuse.org/opensuse-updates/2015-04/msg00002.html', 'cert-bund: WID-SEC-2023-0069', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K15/1437', 'cert-bund: CB-K15/0966', 'cert-bund: CB-K15/0854', 'cert-bund: CB-K15/0806', 'cert-bund: CB-K15/0769', 'cert-bund: CB-K15/0757', 'cert-bund: CB-K15/0665', 'cert-bund: CB-K15/0482', 'cert-bund: CB-K15/0377', 'cert-bund: CB-K15/0358', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2015-1514', 'dfn-cert: DFN-CERT-2015-1017', 'dfn-cert: DFN-CERT-2015-0900', 'dfn-cert: DFN-CERT-2015-0842', 'dfn-cert: DFN-CERT-2015-0809', 'dfn-cert: DFN-CERT-2015-0794', 'dfn-cert: DFN-CERT-2015-0697', 'dfn-cert: DFN-CERT-2015-0505', 'dfn-cert: DFN-CERT-2015-0387', 'dfn-cert: DFN-CERT-2015-0370']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP 5.x < 5.6.39, 7.x < 7.0.33, 7.1.x < 7.1.26, 7.2.x < 7.2.14 DoS Vulnerability - Linux",['PHP is prone to a denial of service (DoS) vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: 5.6.39', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",['Successful exploitation will allow attackers to cause a denial of service of the aected application.'],"['Solution type: VendorFix', 'Update to version 5.6.39, 7.0.33, 7.1.26, 7.2.14, 7.3.0 or later.']",[],[],['7.5'],,,HIGH,[],[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP 5.x < 5.6.39, 7.x < 7.0.33, 7.1.x < 7.1.26, 7.2.x < 7.2.14 DoS Vulnerability - Linux",['PHP is prone to a denial of service (DoS) vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: 5.6.39', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",['Successful exploitation will allow attackers to cause a denial of service of the aected application.'],"['Solution type: VendorFix', 'Update to version 5.6.39, 7.0.33, 7.1.26, 7.2.14, 7.3.0 or later.']",['A NULL pointer dereference and application crash via an empty string occurs in the message  argument to the imap_mail function of ext/imap/php_imap.c.'],[],['7.5'],80.0,tcp,HIGH,"['CVE-2018-19935', 'https://bugs.php.net/bug.php?id=77020', 'http://www.securityfocus.com/bid/106143', 'WID-SEC-2022-2128', 'CB-K18/1154', 'DFN-CERT-2022-2638', 'DFN-CERT-2019-1181', 'DFN-CERT-2019-0313', 'DFN-CERT-2019-0044', 'DFN-CERT-2018-2476']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP < 7.2.30, 7.3 < 7.3.17, 7.4 < 7.4.5 DoS Vulnerability (Apr 2020) - Linux",['PHP is prone to a denial of service (DoS) vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: 7.2.30', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",['Successful exploitation will allow attackers to cause a denial of service of the aected application.'],[],['A NULL pointer dereference and application crash via an empty string occurs in the message argument to the imap_mail function of ext/imap/php_imap.c.'],[],['7.5'],80.0,tcp,HIGH,"['CVE-2018-19935', 'https://bugs.php.net/bug.php?id=77020', 'http://www.securityfocus.com/bid/106143', 'WID-SEC-2022-2128', 'CB-K18/1154', 'DFN-CERT-2022-2638', 'DFN-CERT-2019-1181', 'DFN-CERT-2019-0313', 'DFN-CERT-2019-0044', 'DFN-CERT-2018-2476']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP < 7.2.30, 7.3 < 7.3.17, 7.4 < 7.4.5 DoS Vulnerability (Apr 2020) - Linux",['PHP is prone to a denial of service (DoS) vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: 7.2.30', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 7.2.30, 7.3 < 7.3.17, 7.4 < 7.4.5 DoS Vulnerability (Apr 2020) - Linux', 'OID:1.3.6.1.4.1.25623.1.0.143722', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",[],"['Solution type: VendorFix', 'Update to version 7.2.30, 7.3.17, 7.4.5 or later.']","[""If 'CHARSET_EBCDIC' is dened (usually, on systems with EBCDIC encoding support), an out-of-bounds read can occur using a malformed url-encoded string.""]",[],['7.5'],80.0,tcp,HIGH,"['cve: CVE-2020-7067', 'url: https://www.php.net/ChangeLog-7.php#7.2.30', 'url: https://www.php.net/ChangeLog-7.php#7.3.17', 'url: https://www.php.net/ChangeLog-7.php#7.4.5', 'cert-bund: CB-K20/1199', 'cert-bund: CB-K20/0336', 'dfn-cert: DFN-CERT-2020-1438', 'dfn-cert: DFN-CERT-2020-0851', 'dfn-cert: DFN-CERT-2020-0751']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP < 5.4.38, 5.5.x < 5.5.22, 5.6.x < 5.6.6 Multiple RCE Vulnerabilities (Jul 2015) -  Linux",[],[],[],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],[],[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
"PHP < 5.4.38, 5.5.x < 5.5.22, 5.6.x < 5.6.6 Multiple RCE Vulnerabilities (Jul 2015) - Linux","['PHP is prone to multiple vulnerabilities.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.5.9', 'Fixed version: 5.5.22', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.4.38, 5.5.x < 5.5.22, 5.6.x < 5.6.6 Multiple RCE Vulnerabilities (Jul 2. ->..', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",['Successfully exploiting this issue allow remote attackers to execute arbitrary code via some crafted dimensions.'],"['Solution type: VendorFix', 'Update to version 5.4.38, 5.5.22, 5.6.6 or later.']","['The following aws exist:', ""Multiple use-after-free vulnerabilities in 'ext/date/php_date.c' script."", ""Heap-based buer overow in the 'enchant_broker_request_dict' function in 'ext/enchant/enchant.c' script.""]",[],['7.5'],80.0,tcp,HIGH,"['CVE-2014-9705', 'CVE-2015-0273', 'http://php.net/ChangeLog-5.php', 'http://www.securityfocus.com/bid/73031', 'http://www.securityfocus.com/bid/72701']",[],[],[],OPENVAS,gpt5,openvas_citizenstig_nowasp,172.30.9.3
